"Reservoir","Site","DateTime","Depth_m","TN_ugL","TP_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","DIC_mgL","DC_mgL","DN_mgL","Flag_TN","Flag_TP","Flag_NH4","Flag_NO3NO2","Flag_SRP","Flag_DOC","Flag_DIC","Flag_DC","Flag_DN"
"FCR",50,"2018-10-15 11:00:00",5,228.1,22.1,43,23,13,3.4,4.3,7.7,0.235,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-10-15 11:00:00",6.2,392.3,36,83,14,11,3.8,5.3,9.1,0.286,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-10-15 11:00:00",8,421.1,94.7,285,11,13,2.9,6.3,9.2,0.4455,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-10-15 11:00:00",9,863.3,97.6,807,3,21,4.2,7.5,11.8,1.072,0,0,0,3,0,0,0,0,0
"FCR",50,"2018-10-15 11:00:00",9.5,2527.1,145.7,1980,NA,33,7.5,8.7,16.2,2.4,0,0,0,NA,0,0,0,0,0
"FCR",50,"2018-10-20 11:00:00",0.1,282.8,18.4,53,23,15,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"FCR",50,"2018-10-20 11:00:00",5,267.1,24.9,43,21,10,4.7,4.4,9.2,0.377,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-10-20 11:00:00",9,1488.8,97.2,1330,4,25,5.4,7.9,13.3,1.7225,0,0,0,3,0,0,0,0,0
"FCR",50,"2018-10-22 11:00:00",0.1,190.1,17.6,34,19,13,4.4,4.5,8.9,0.2745,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-10-22 11:00:00",1.6,219.1,30.1,36,17,12,3.1,4.3,7.4,0.2005,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-10-22 11:00:00",3.8,265.1,32.5,31,17,13,3.4,4.4,7.8,0.2045,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-10-22 11:00:00",5,213.1,23.1,34,17,12,3.3,4.3,7.6,0.212,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-10-22 11:00:00",6.2,217.1,29.6,43,22,13,3.3,4.4,7.7,0.214,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-10-22 11:00:00",8,262.1,49.9,149,13,12,4,5,9,0.357,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-10-22 11:00:00",9,1237.1,119.7,1160,3,23,4.9,7.7,12.6,1.4265,0,0,0,3,0,0,0,0,0
"FCR",50,"2018-10-22 11:00:00",9.5,977.1,91.7,810,9,14,5.4,6.6,11.9,0.9735,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-10-29 11:00:00",0.1,219.1,13.8,38,17,15,3.4,4.4,7.9,0.2425,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-10-29 11:00:00",1.6,249.1,17.9,86,15,10,3.7,4.3,7.9,0.2585,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-10-29 11:00:00",3.8,285.8,30.6,36,15,14,4.2,4.4,8.6,0.349,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-10-29 11:00:00",5,230.1,25.1,39,15,13,3.3,4.3,7.6,0.248,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-10-29 11:00:00",6.2,242.1,23.4,35,18,13,4,4.3,8.3,0.2435,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-10-29 11:00:00",8,NA,NA,36,15,14,3.1,4.3,7.4,0.2125,NA,NA,0,0,0,0,0,0,0
"FCR",50,"2018-10-29 11:00:00",9,261.8,21.6,35,15,13,3.9,4.4,8.3,0.247,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-10-29 11:00:00",9.5,177.1,29.9,38,15,14,4.9,4.4,9.3,0.2415,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-11-19 11:00:00",0.1,179.3,6.8,26,36,18,3.8,3.9,7.8,0.2435,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-11-19 11:00:00",1.6,171.1,12.8,23,33,12,3.7,3.9,7.6,0.229,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-11-19 11:00:00",3.8,245.3,7.3,27,33,12,3.9,3.9,7.8,0.251,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-11-19 11:00:00",5,267.8,0.7,24,31,12,3.5,4,7.6,0.2405,0,3,0,0,0,0,0,0,0
"FCR",50,"2018-11-19 11:00:00",6.2,399.8,2.4,23,33,12,3.7,4.3,8,0.229,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-11-19 11:00:00",8,221.3,27.9,68,33,10,4.5,4.2,8.7,0.1955,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-11-19 11:00:00",9,216.8,15.7,22,34,14,2.9,4,6.9,0.2235,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-11-19 11:00:00",9.5,234.8,19.9,23,33,15,3.7,4.2,7.9,0.249,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-12-17 11:00:00",0.1,165.1,7,4,26,12,3,3.7,6.7,0.1635,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-12-17 11:00:00",1.6,170.3,3.7,4,28,13,2.3,3.7,6,0.16,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-12-17 11:00:00",3.8,135.1,10.8,4,26,10,3.1,3.8,6.9,0.2005,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-12-17 11:00:00",5,166.1,10.2,NA,26,11,2.7,3.5,6.3,0.1695,0,0,NA,0,0,0,0,0,0
"FCR",50,"2018-12-17 11:00:00",6.2,118.1,3.2,4,25,14,4.1,3.7,7.7,0.1505,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-12-17 11:00:00",8,117.1,9.9,6,28,10,2.7,3.7,6.4,0.1775,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-12-17 11:00:00",9,140.1,8,5,25,12,2.5,3.8,6.3,0.159,0,0,0,0,0,0,0,0,0
"FCR",50,"2018-12-17 11:00:00",9.5,166.1,10.3,3,24,15,4.3,3.8,8.1,0.155,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-01-15 11:00:00",0.1,104.4,17.6,6,59,17,3.1,4.5,7.7,0.058,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-02-19 11:00:00",0.1,64,8.3,9,4,17,2.4,3.4,5.8,0.101,0,0,0,3,0,0,0,0,0
"FCR",100,"2018-03-19 11:00:00",0.1,145.6,4.7,7,6,13,4.6,3.6,8.2,0.181,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-04-04 11:00:00",0.1,210.3,4.6,7,2,10,3.2,3.3,6.5,0.1835,0,0,0,3,0,0,0,0,0
"FCR",100,"2018-04-23 11:00:00",0.1,191.4,3,11,5,10,3.2,3.4,6.7,0.193,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-04-30 11:00:00",0.1,224,19.7,9,7,9,3.8,3.3,7,0.2425,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-05-07 11:00:00",0.1,245.8,15.4,8,23,11,2.9,3.5,6.4,0.185,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-05-14 11:00:00",0.1,409.8,22.7,10,73,10,2.6,3.5,6,0.216,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-05-21 11:00:00",0.1,272.2,23.2,6,13,10,3.2,2.9,6,0.2035,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-05-28 11:00:00",0.1,206.6,19,9,11,6,4,3,7.1,0.283,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-06-04 11:00:00",0.1,240.8,19,6,16,7,3.9,2.9,6.8,0.218,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-06-11 11:00:00",0.1,254.4,12.3,8,143,11,1.7,3.4,5.1,0.243,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-06-18 11:00:00",0.1,NA,NA,4,21,6,3.7,2.8,6.5,0.202,NA,NA,0,0,0,0,0,0,0
"FCR",100,"2018-06-25 11:00:00",0.1,336.8,18.5,5,57,6,3.3,3.1,6.5,0.239,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-07-02 11:00:00",0.1,458.4,25.3,7,199,8,2,3.7,5.8,0.3625,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-07-09 11:00:00",0.1,317.1,11.8,6,318,13,1.3,3.9,5.2,0.384,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-07-16 11:00:00",0.1,414,13.5,8,312,19,1.4,3.8,5.2,0.367,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-07-23 11:00:00",0.1,287.5,16.2,2,184,13,1.6,3.8,5.5,0.257,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-07-30 11:00:00",0.1,299.1,15.5,3,194,14,1.7,4.2,5.9,0.3075,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-08-06 11:00:00",0.1,506.3,19.4,6,189,23,2.1,4.4,6.5,0.25,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-08-13 11:00:00",0.1,219.8,25.8,8,184,18,2,4.4,6.4,0.251,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-08-20 11:00:00",0.1,387.8,11.3,13,137,21,2.7,4.2,6.9,0.262,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-08-27 11:00:00",0.1,138.1,20.1,5,184,21,1.8,4.4,6.2,0.2305,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-09-03 11:00:00",0.1,254.1,24.4,8,181,23,2,4.5,6.4,0.243,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-09-10 11:00:00",0.1,404.3,53.8,7,50,19,3.8,3.5,7.3,0.159,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-09-17 11:00:00",0.1,213.4,1.1,11,14,14,4.1,2,6.1,0.158,0,3,0,0,0,0,0,0,0
"FCR",100,"2018-09-24 11:00:00",0.1,152.3,28,7,24,19,2.4,3.4,5.8,0.14,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-10-01 11:00:00",0.1,203.3,13.6,6,16,15,2.2,4.2,6.3,0.229,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-10-08 11:00:00",0.1,209.3,5.2,3,6,21,1.9,4.6,6.5,0.083,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-10-15 11:00:00",0.1,228.8,19.9,36,5,10,3.7,3.5,7.1,0.2085,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-10-22 11:00:00",0.1,195.1,19.9,4,19,15,3.2,3.4,6.7,0.192,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-10-29 11:00:00",0.1,156.1,8.3,2,15,10,3,3.8,6.8,0.1705,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-11-19 11:00:00",0.1,251.1,13.7,44,40,10,4.6,3.3,7.9,0.2195,0,0,0,0,0,0,0,0,0
"FCR",100,"2018-12-17 11:00:00",0.1,251.1,8.3,37,42,11,2.5,3,5.4,0.193,0,0,0,0,0,0,0,0,0
"BVR",100,"2019-01-21 12:00:00",0.1,80.7,15.3,4,4,1,1.5,2.7,3,0.075,7,73,73,7,73,7,7,7,7
"BVR",175,"2019-01-21 12:00:00",0.1,47,13.7,3,6,3,1.4,2.5,3.8,0.1,7,73,73,7,7,7,7,7,7
"BVR",200,"2019-01-21 12:00:00",0.1,69.9,7.4,3,14,2,1.4,2.3,3.8,0.1,7,7,73,73,73,7,7,7,7
"BVR",215,"2019-01-21 12:00:00",0.1,229.7,6.8,0,3,3,0.9,2.5,3.4,0.2,7,7,43,0,0,0,0,0,0
"BVR",50,"2019-04-08 12:00:00",0.1,138,6.6,3,4,4,2.8,2.5,5.3,0.1,3,0,3,0,0,0,0,0,0
"BVR",50,"2019-04-08 12:00:00",3,118.5,4.1,9,3,8,3.3,2.5,5.8,0.2,3,3,0,0,0,0,0,0,0
"BVR",50,"2019-04-08 12:00:00",6,114,2.7,9,4,6,3.5,2.4,5.9,0.2,3,3,0,0,0,0,0,0,0
"BVR",50,"2019-04-08 12:00:00",9,211.5,10.3,35,6,2,3.4,2.7,6.1,0.2,0,3,0,0,0,0,0,0,0
"BVR",50,"2019-04-08 12:00:00",10.5,201,6.9,67,8,4,3.2,2.1,5.3,0.2,3,0,0,0,0,0,0,0,0
"BVR",1,"2019-04-29 12:00:00",0.1,117,5.1,4,3,1,3.8,1.3,5.1,0.1,3,0,3,0,3,0,0,0,0
"BVR",100,"2019-04-29 12:00:00",0.1,99,28.9,19,3,5,1.2,3.1,4.3,0.1,0,3,3,0,0,0,0,0,0
"BVR",20,"2019-04-29 12:00:00",0.1,166.5,4.9,5,0,1,3.3,1.7,5,0.1,3,0,0,43,3,0,0,0,0
"BVR",200,"2019-04-29 12:00:00",0.1,99,8.6,24,8,1,0.5,4.3,4.8,0.1,0,0,3,0,3,0,0,0,0
"BVR",30,"2019-04-29 12:00:00",0.1,186,6.2,7,0,2,2.7,2.5,5.3,0.1,3,0,0,43,3,0,0,0,0
"BVR",45,"2019-04-29 12:00:00",0.1,132,4.8,6,3,0,1.6,2.2,3.8,0.1,3,0,0,0,3,0,0,0,0
"BVR",50,"2019-04-29 12:00:00",0.1,126,3.5,7,3,4,3.5,1.8,5.2,0.1,73,73,0,0,0,7,7,7,7
"BVR",50,"2019-04-29 12:00:00",3,106.5,3.3,6,3,4,3.2,2.1,5.3,0.2,3,3,0,0,0,0,0,0,0
"BVR",50,"2019-04-29 12:00:00",6,172.5,6.8,6,3,4,2.5,2.5,5,0.1,3,0,0,0,0,0,0,0,0
"BVR",50,"2019-04-29 12:00:00",9,247.5,5.2,115,3,1,1.4,2.6,4.1,0.2,0,0,3,0,3,0,0,0,0
"BVR",50,"2019-04-29 12:00:00",10.5,349.5,3.9,175,3,3,2.4,3,5.4,0.3,0,3,3,0,0,0,0,0,0
"BVR",50,"2019-05-16 12:00:00",0.1,144,1.8,6,3,1,2.5,3,5.5,0.2,3,3,0,0,3,0,0,0,0
"BVR",50,"2019-05-16 12:00:00",3,93,2,5,5,8,2.4,2.2,4.6,0.2,0,3,0,0,0,0,0,0,0
"BVR",50,"2019-05-16 12:00:00",6,304.5,15,9,3,6,3,2.5,5.5,0.2,0,3,0,0,0,7,7,7,7
"BVR",50,"2019-05-16 12:00:00",9,393,18.8,173,3,4,2.7,2.9,5.6,0.3,0,3,3,0,0,0,0,0,0
"BVR",50,"2019-05-16 12:00:00",10,579,17.4,390,5,4,2.4,3.5,5.9,0.5,0,3,0,0,0,0,0,0,0
"BVR",50,"2019-05-23 12:00:00",0.1,211.5,2.4,13,3,2,2.7,2.6,5.2,0.1,0,3,3,0,0,0,0,0,0
"BVR",50,"2019-05-23 12:00:00",3,148.5,-1.5,10,30,4,3.2,2.6,5.8,0.2,3,3,0,5,0,0,0,0,0
"BVR",50,"2019-05-23 12:00:00",6,148.5,1.6,14,3,4,3.1,2.4,5.5,0.2,3,3,3,0,0,0,0,0,0
"BVR",50,"2019-05-23 12:00:00",9,616.5,23.1,217,3,2,2.4,3.3,5.7,0.3,0,3,3,0,3,0,0,0,0
"BVR",50,"2019-05-23 12:00:00",11,1191,26.1,863,3,9,3.4,4.4,7.8,1.1,3,3,0,0,0,0,0,0,0
"BVR",1,"2019-05-30 12:00:00",0.1,121.5,2.1,5,3,1,2.8,2.5,5.3,0.1,3,3,0,0,3,0,0,0,0
"BVR",100,"2019-05-30 12:00:00",0.1,162,49.6,22,3,5,1,3.4,4.4,0.1,3,0,3,0,0,0,0,0,0
"BVR",20,"2019-05-30 12:00:00",0.1,190.5,4.6,7,0,1,3.2,2.5,5.6,0.2,3,0,0,43,3,0,0,0,0
"BVR",200,"2019-05-30 12:00:00",0.1,151.5,11.7,38,3,2,2.4,3,5.5,0.2,3,3,0,0,0,7,7,7,7
"BVR",30,"2019-05-30 12:00:00",0.1,213,5.8,2,3,1,2.1,2.4,4.5,0.1,0,0,3,0,3,0,0,0,0
"BVR",45,"2019-05-30 12:00:00",0.1,118.5,4,6,3,2,1.9,2.2,4.1,0.1,3,3,0,0,3,0,0,0,0
"BVR",50,"2019-05-30 12:00:00",0.1,176.2,3.5,6,0,0,3.4,2.1,5.5,0.1,73,73,0,43,3,7,7,7,7
"BVR",50,"2019-05-30 12:00:00",3,133.5,0.4,7,3,0,2.9,2.7,5.6,0.2,3,3,0,0,43,0,0,0,0
"BVR",50,"2019-05-30 12:00:00",6,118.5,3.3,9,3,0,2.8,2.8,5.6,0.2,3,3,0,0,43,0,0,0,0
"BVR",50,"2019-05-30 12:00:00",9,655.5,23.1,185,3,2,2.4,3.5,5.9,0.3,0,3,3,0,0,0,0,0,0
"BVR",50,"2019-05-30 12:00:00",11,1086,26.2,666,6,7,2.6,4.2,6.7,0.8,3,3,0,0,0,0,0,0,0
"BVR",50,"2019-06-06 12:00:00",0.1,90,3.2,6,0,5,2,2.3,4.3,0.1,0,3,0,43,0,0,0,0,0
"BVR",50,"2019-06-06 12:00:00",3,0,0.4,9,3,1,2.5,2.6,5.2,0.1,43,3,0,0,3,0,0,0,0
"BVR",50,"2019-06-06 12:00:00",6,141,5.4,2,0,7,1.5,2.2,3.7,0.1,3,0,3,43,0,0,0,0,0
"BVR",50,"2019-06-06 12:00:00",9,0,18.6,414,0,5,1.9,3.5,5.4,0.5,43,3,0,43,0,0,0,0,0
"BVR",50,"2019-06-06 12:00:00",11,2181,NA,883,0,23,2.9,3.9,6.8,1.1,0,3,0,43,0,0,0,0,0
"BVR",50,"2019-06-13 12:00:00",0.1,187.5,3,3,0,3,1.7,2.4,4.1,0.1,3,3,3,43,0,0,0,0,0
"BVR",50,"2019-06-13 12:00:00",3,66,-1.6,6,3,2,2.7,1.8,4.5,0.1,0,3,0,0,0,0,0,0,0
"BVR",50,"2019-06-13 12:00:00",6,211.5,4.3,NA,NA,NA,2.3,2.5,4.8,0.2,0,0,NA,NA,NA,0,0,0,0
"BVR",50,"2019-06-13 12:00:00",9,772.5,36.3,270,3,3,2,3.2,5.2,0.3,0,3,3,0,0,0,0,0,0
"BVR",100,"2019-06-20 12:00:00",0.1,136.5,37.4,18,3,3,1.1,2.5,3.6,0.1,3,3,3,0,0,0,0,0,0
"BVR",200,"2019-06-20 12:00:00",0.1,187.5,11.1,44,28,2,2,2.8,4.8,0.2,3,3,0,0,0,0,0,0,0
"BVR",50,"2019-06-20 12:00:00",0.1,108,-0.8,7,3,5,3.2,2.4,5.6,0.2,3,3,0,0,0,0,0,0,0
"BVR",50,"2019-06-20 12:00:00",3,141,4.8,14,8,6,3,2.1,5,0.2,3,0,3,0,0,0,0,0,0
"BVR",50,"2019-06-20 12:00:00",6,228,7,9,3,2,2.7,2.8,5.5,0.1,0,0,0,0,0,0,0,0,0
"BVR",50,"2019-06-20 12:00:00",9,945,25.2,641,3,12,2.3,4,6.2,0.8,0,3,0,0,3,0,0,0,0
"BVR",50,"2019-06-20 12:00:00",11,1641,41.7,1180,3,27,2.2,4.2,6.4,1.2,3,0,3,0,0,0,0,0,0
"BVR",1,"2019-06-27 12:00:00",0.1,256.5,5.2,8,3,8,2.1,2.4,4.5,0.1,0,0,7,7,7,7,7,7,7
"BVR",100,"2019-06-27 12:00:00",0.1,198,62.6,24,26,13,2,3.9,6,0.15,3,0,73,7,73,7,7,7,7
"BVR",20,"2019-06-27 12:00:00",0.1,150,6.8,6,2,8,2.8,2.7,5.5,0.2,3,0,7,73,7,7,7,7,7
"BVR",200,"2019-06-27 12:00:00",0.1,195,14.6,47,39,7,3.7,2.5,6.2,0.2,3,3,0,0,0,7,7,7,7
"BVR",30,"2019-06-27 12:00:00",0.1,165,6.8,8,3,6,3.2,2.5,5.6,0.2,3,0,7,73,7,7,7,7,7
"BVR",45,"2019-06-27 12:00:00",0.1,196.5,3.7,10,3,7,3.4,2.6,6,0.2,3,3,0,0,0,0,0,0,0
"BVR",50,"2019-06-27 12:00:00",0.1,153,6.8,6,2,5,3.4,2.2,5.7,0.2,3,0,7,73,7,7,7,7,7
"BVR",50,"2019-06-27 12:00:00",3,117,2.9,4,7,3,2.4,2.4,4.8,0.2,3,3,0,0,0,7,7,7,7
"BVR",50,"2019-06-27 12:00:00",6,216,5.1,18,3,7,3,2.7,5.7,0.2,0,0,3,0,0,0,0,0,0
"BVR",50,"2019-06-27 12:00:00",9,894,26.1,507,5,8,3.6,4.2,7.7,0.8,0,3,0,0,0,0,0,0,0
"BVR",50,"2019-06-27 12:00:00",11,1675.5,54.6,1390,3,9,4.7,4.6,9.3,1.7,3,0,3,0,0,0,0,0,0
"BVR",50,"2019-07-03 12:00:00",0.1,159,3.8,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA
"BVR",50,"2019-07-03 12:00:00",3,153,3,5,3,2,2.9,2.5,5.4,0.2,3,3,0,0,3,0,0,0,0
"BVR",50,"2019-07-03 12:00:00",6,180,5.2,10,3,3,2,2.4,4.5,0.2,3,0,0,0,0,0,0,0,0
"BVR",50,"2019-07-03 12:00:00",9,774,37.2,340,3,5,1.8,3,4.8,0.3,0,3,0,0,0,7,7,7,7
"BVR",50,"2019-07-03 12:00:00",11,2031,48.5,139,3,2,2.7,4.7,7.4,1.4,3,0,3,0,3,0,0,0,0
"BVR",50,"2019-07-11 12:00:00",0.1,115.5,3.9,8,3,3,2.8,2.7,5.4,0.1,3,3,0,0,0,0,0,0,0
"BVR",50,"2019-07-11 12:00:00",3,192,1.2,10,4,1,2.5,2.7,5.3,0.2,3,3,3,0,3,0,0,0,0
"BVR",50,"2019-07-11 12:00:00",6,225,7,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"BVR",50,"2019-07-11 12:00:00",9,985.5,24.1,88,3,4,2.2,3.9,6.1,1,0,3,0,0,0,0,0,0,0
"BVR",50,"2019-07-11 12:00:00",11,2005.5,54.1,186,3,3,3,5.8,8.8,1.9,3,0,3,0,0,0,0,0,0
"BVR",1,"2019-07-18 12:00:00",0.1,154.5,4.1,10,3,1,2.7,2.8,5.5,0.1,3,3,3,0,3,0,0,0,0
"BVR",100,"2019-07-18 12:00:00",0.1,168,38.9,33,24,6,4.5,2.6,7.1,0.1,3,3,0,0,0,0,0,0,0
"BVR",20,"2019-07-18 12:00:00",0.1,154.5,4.6,5,3,2,2.3,2.5,4.8,0.1,3,0,0,0,3,0,0,0,0
"BVR",200,"2019-07-18 12:00:00",0.1,217.5,9.4,57,39,1,4.9,2.2,7.1,0.2,0,0,0,0,3,0,0,0,0
"BVR",30,"2019-07-18 12:00:00",0.1,180,4.5,7,3,1,4.5,1.7,6.3,0.2,3,0,0,0,3,0,0,0,0
"BVR",45,"2019-07-18 12:00:00",0.1,168,6,6,3,1,2.1,2.5,4.7,0.1,3,0,0,0,3,0,0,0,0
"BVR",50,"2019-07-18 12:00:00",0.1,299.2,3,6,1,3,2.7,2.9,5.5,0.2,7,73,7,73,7,0,0,0,0
"BVR",50,"2019-07-18 12:00:00",3,175.5,4.7,2,0,3,2.4,2.6,5,0.2,3,0,3,43,0,0,0,0,0
"BVR",50,"2019-07-18 12:00:00",6,235.5,7.5,53,3,5,4,2.6,3.8,0.225,0,0,0,0,0,7,7,7,7
"BVR",50,"2019-07-18 12:00:00",9,1236,12,NA,NA,NA,2.1,4,6.2,1.1,3,3,NA,NA,NA,0,0,0,0
"BVR",50,"2019-07-18 12:00:00",11,2436,37.5,195,3,3,NA,NA,NA,NA,0,3,3,0,0,NA,NA,NA,NA
"BVR",50,"2019-07-24 12:00:00",0.1,168,4.4,1,3,3,2.5,2.7,5.1,0.2,3,0,3,0,0,0,0,0,0
"BVR",50,"2019-07-24 12:00:00",3,168,4.8,7,3,2,3.1,2.8,6,0.2,3,0,0,0,0,0,0,0,0
"BVR",50,"2019-07-24 12:00:00",6,168,5.1,NA,NA,NA,2,2.3,4.3,0.2,3,0,NA,NA,NA,0,0,0,0
"BVR",50,"2019-07-24 12:00:00",9,1180.5,12.8,1090,3,12,1.7,4.2,5.9,1.2,3,3,3,0,3,0,0,0,0
"BVR",50,"2019-07-24 12:00:00",11,2635.5,60.6,NA,NA,NA,2.6,4.5,7.1,2,0,0,NA,NA,NA,0,0,0,0
"BVR",50,"2019-08-01 12:00:00",0.1,229.5,4.5,6,8,7,1.6,2,3.6,0.1,0,0,0,0,0,0,0,0,0
"BVR",50,"2019-08-01 12:00:00",3,396,4.7,12,4,6,2.2,2.3,4.5,0.2,0,0,3,0,0,0,0,0,0
"BVR",50,"2019-08-01 12:00:00",6,466.5,23.4,33,3,4,2.6,2.9,5.5,0.2,0,3,0,0,0,0,0,0,0
"BVR",50,"2019-08-01 12:00:00",9,789,18.4,665,3,10,2.7,4.7,7.4,0.9,0,3,0,0,0,0,0,0,0
"BVR",50,"2019-08-01 12:00:00",11,2076,32.4,1800,3,5,2.1,5.2,7.2,2.1,3,3,3,0,0,0,0,0,0
"BVR",50,"2019-08-08 12:00:00",0.1,234,4.2,6,3,3,2.2,2.5,4.7,0.2,0,0,0,0,0,0,0,0,0
"BVR",50,"2019-08-08 12:00:00",3,216,6.2,8,3,4,1.9,2.5,4.3,0.1,0,0,0,0,0,0,0,0,0
"BVR",50,"2019-08-08 12:00:00",6,295.5,16.4,12,3,6,2.2,2.8,4.9,0.2,0,3,3,0,0,0,0,0,0
"BVR",50,"2019-08-08 12:00:00",9,1990.5,44,161,3,3,2.3,4.8,7.1,1.7,3,0,3,0,0,0,0,0,0
"BVR",50,"2019-08-08 12:00:00",11,2185.5,22.5,2160,3,12,2.1,5.5,7.6,2.5,0,3,3,0,3,0,0,0,0
"BVR",50,"2019-08-14 12:00:00",0.1,204,7.6,2,3,6,2.5,2.7,5.2,0.2,3,0,3,0,0,0,0,0,0
"BVR",50,"2019-08-14 12:00:00",3,274.5,9.5,9,4,7,2.5,2.6,5.1,0.2,0,0,0,0,0,0,0,0,0
"BVR",50,"2019-08-14 12:00:00",6,342,26.9,7,9,8,2.4,3,5.3,0.2,0,3,0,0,0,0,0,0,0
"BVR",50,"2019-08-14 12:00:00",9,1039.5,36.1,746,4,12,2.2,4.1,6.3,0.8,3,3,0,0,3,0,0,0,0
"BVR",50,"2019-08-14 12:00:00",11,2314.5,26.5,2010,4,10,2.1,5.4,7.5,2.3,0,3,3,0,0,0,0,0,0
"BVR",1,"2019-08-22 12:00:00",0.1,254.5,12.7,8,10,8,2.6,2.7,5.4,0.2,7,73,0,0,0,0,0,0,0
"BVR",100,"2019-08-22 12:00:00",0.1,165.8,64.3,23,28,6,1.2,4.2,5.5,0.1,73,7,3,0,0,0,0,0,0
"BVR",20,"2019-08-22 12:00:00",0.1,287,10.7,10,3,3,2.1,3.1,5.2,0.2,0,3,3,0,0,0,0,0,0
"BVR",200,"2019-08-22 12:00:00",0.1,278.5,19.7,49,56,5,1.9,3.1,5.1,0.2,7,73,0,0,0,0,0,0,0
"BVR",30,"2019-08-22 12:00:00",0.1,260.5,6.5,3,3,5,3.1,2.6,5.7,0.2,7,7,3,0,0,0,0,0,0
"BVR",45,"2019-08-22 12:00:00",0.1,251.2,11.2,3,3,5,2.4,2.6,5,0.1,7,73,3,0,0,0,0,0,0
"BVR",50,"2019-08-22 12:00:00",0.1,150.5,13,5,5,6,2.7,2.6,5.4,0.2,73,73,0,0,0,0,0,0,0
"BVR",50,"2019-09-04 12:00:00",0.1,188,12.6,3,0,4,2.8,2.6,5.4,0.2,3,3,3,43,0,0,0,0,0
"BVR",50,"2019-09-04 12:00:00",3,253.5,12.5,6,3,2,2.8,2.5,5.3,0.2,0,3,0,0,3,0,0,0,0
"BVR",50,"2019-09-04 12:00:00",6,349.5,22.3,5,3,3,1.6,3.9,5.5,0.2,0,3,0,0,0,0,0,0,0
"BVR",50,"2019-09-04 12:00:00",9,1997,24.3,203,0,4,2.1,5.4,7.5,2,3,3,3,43,0,0,0,0,0
